,f1_height,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stracc,f1_strdef,f1_subavg,f1_tdacc,f1_tdavg,f1_tddef,f1_weight,f1_dob,f1_wins,f1_losses,f1_cumtime,f2_height,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stracc,f2_strdef,f2_subavg,f2_tdacc,f2_tdavg,f2_tddef,f2_weight,f2_dob,f2_wins,f2_losses,f2_cumtime
0,190.5,195.58,2.4,1.95,0.0,0.42,0.55,2.4,0.29,1.3,0.36,108.96000000000001,41.0,23.0,9.0,7398.0,193.04,195.58,2.24,3.44,0.0,0.51,0.58,1.3,0.31,1.67,0.34,104.87400000000001,40.0,20.0,6.0,5693.0
0,193.04,195.58,2.24,3.44,0.0,0.51,0.58,1.3,0.31,1.67,0.34,104.87400000000001,40.0,20.0,6.0,5693.0,185.42,185.42000000000002,2.9,1.55,0.0,0.47,0.59,0.7,0.43,4.66,0.0,115.77000000000001,41.0,5.0,3.0,1835.0
0,193.04,203.2,3.09,2.89,0.0,0.45,0.5,0.8,0.29,0.82,0.66,119.85600000000001,38.0,10.0,9.0,3381.0,193.04,195.58,2.24,3.44,0.0,0.51,0.58,1.3,0.31,1.67,0.34,104.87400000000001,40.0,20.0,6.0,5693.0
0,190.5,195.58,2.5,3.12,0.0,0.41,0.59,0.5,0.41,0.39,0.82,108.96000000000001,38.0,16.0,12.0,4445.0,193.04,195.58,2.24,3.44,0.0,0.51,0.58,1.3,0.31,1.67,0.34,104.87400000000001,40.0,20.0,6.0,5693.0
0,190.5,190.5,1.98,1.64,1.0,0.44,0.56,1.4,0.5,0.93,0.5,83.99000000000001,34.0,1.0,2.0,742.0,175.26,190.5,2.73,1.09,1.0,0.41,0.35,1.2,0.6,3.51,0.0,83.99000000000001,36.0,0.0,1.0,169.0
0,185.42,193.04,2.81,4.31,0.0,0.37,0.66,0.6,0.5,1.52,0.72,77.18,26.0,5.0,1.0,1738.0,190.5,190.5,1.98,1.64,1.0,0.44,0.56,1.4,0.5,0.93,0.5,83.99000000000001,34.0,1.0,2.0,742.0
0,185.42,187.96,2.49,3.12,0.0,0.41,0.55,0.0,0.32,1.29,0.75,83.99000000000001,30.0,9.0,4.0,3502.0,190.5,190.5,1.98,1.64,1.0,0.44,0.56,1.4,0.5,0.93,0.5,83.99000000000001,34.0,1.0,2.0,742.0
0,177.8,190.5,2.87,3.54,0.0,0.45,0.54,1.3,0.29,1.55,0.46,70.37,35.0,6.0,3.0,2253.0,0.0,57.946682773104385,3.2,1.6,1.0,0.25,0.66,0.0,1.0,12.0,0.0,70.37,35.0,0.0,1.0,75.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,175.26,181.0005601796459,0.5,0.82,0.0,0.61,0.4,0.9,0.75,2.83,0.25,90.8,43.0,5.0,2.0,2394.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,180.34,187.96,2.19,2.79,0.0,0.4,0.6,0.6,0.53,0.97,0.62,93.07000000000001,41.0,27.0,11.0,9980.0
0,185.42,188.13411829017005,1.13,0.88,1.0,0.41,0.37,0.8,0.0,0.0,0.66,79.45,51.0,13.0,2.0,5011.0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0
0,175.26,181.0005601796459,6.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,86.26,47.0,0.0,2.0,128.0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,187.96,190.5,2.17,2.35,1.0,0.34,0.6,0.8,0.44,0.69,0.63,93.07000000000001,41.0,18.0,7.0,6108.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,172.72,179.2171706520149,0.97,1.59,0.0,0.49,0.63,0.5,0.66,1.19,0.5,93.07000000000001,44.0,18.0,8.0,8726.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,172.72,179.2171706520149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.10000000000001,52.0,1.0,1.0,2790.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,180.34,185.42000000000002,1.98,2.02,0.0,0.47,0.62,1.2,0.35,2.89,0.37,70.37,34.0,3.0,3.0,1364.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,182.88,186.350728762539,2.92,1.82,1.0,0.68,0.35,5.5,0.0,0.0,0.0,83.99000000000001,48.0,1.0,2.0,494.0
0,177.8,182.78394970727697,1.67,1.71,0.0,0.41,0.55,0.8,0.2,1.13,0.4,83.99000000000001,50.0,4.0,6.0,2926.0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,180.34,187.96,2.19,2.79,0.0,0.4,0.6,0.6,0.53,0.97,0.62,93.07000000000001,41.0,27.0,11.0,9980.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,187.96,189.9175078178011,1.05,1.61,0.0,0.46,0.55,1.7,0.75,2.5,0.0,95.34,32.0,2.0,0.0,482.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,175.26,181.0005601796459,2.12,0.72,0.0,0.26,0.55,0.4,0.4,1.31,0.0,93.07000000000001,43.0,2.0,3.0,1712.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,177.8,182.78394970727697,1.12,1.26,0.0,0.54,0.57,0.8,0.56,2.0,0.3,93.07000000000001,46.0,8.0,12.0,4281.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,175.26,181.0005601796459,1.66,0.88,0.0,0.4,0.49,1.9,0.41,1.82,0.05,82.174,41.0,18.0,13.0,6145.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,185.42,188.13411829017005,1.9,2.68,0.0,0.44,0.57,0.4,0.0,0.0,0.72,83.99000000000001,34.0,2.0,2.0,950.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,180.34,187.96,2.19,2.79,0.0,0.4,0.6,0.6,0.53,0.97,0.62,93.07000000000001,41.0,27.0,11.0,9980.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,180.34,184.567339234908,1.44,2.44,1.0,0.53,0.6,0.2,0.6,0.58,0.45,83.99000000000001,48.0,7.0,4.0,1973.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,185.42,182.88,4.3,1.47,0.0,0.46,0.39,2.5,0.6,0.94,0.44,93.07000000000001,53.0,8.0,9.0,3860.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,175.26,181.0005601796459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.99000000000001,48.0,1.0,3.0,450.0
0,175.26,181.0005601796459,5.93,5.02,0.0,0.34,0.5,0.0,0.42,0.73,0.73,77.18,37.0,6.0,2.0,1576.0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,175.26,181.0005601796459,2.12,0.72,0.0,0.26,0.55,0.4,0.4,1.31,0.0,93.07000000000001,43.0,2.0,3.0,1712.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,187.96,189.9175078178011,0.61,4.86,0.0,0.62,0.66,1.3,1.0,1.3,0.2,83.99000000000001,38.0,2.0,3.0,692.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,185.42,185.42000000000002,2.51,3.25,0.0,0.54,0.55,0.1,0.56,1.52,0.73,93.07000000000001,39.0,21.0,10.0,8485.0
0,185.42,188.13411829017005,1.13,0.88,1.0,0.41,0.37,0.8,0.0,0.0,0.66,79.45,51.0,13.0,2.0,5011.0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0
0,182.88,186.350728762539,2.4,2.06,0.0,0.35,0.53,0.7,0.5,0.49,0.53,76.272,38.0,2.0,5.0,2504.0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,182.88,187.96,2.71,1.54,1.0,0.47,0.51,0.7,0.6,1.15,0.53,83.99000000000001,40.0,23.0,13.0,8187.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,182.88,186.350728762539,0.42,2.42,0.0,0.5,0.71,0.6,0.0,0.0,0.9,90.346,48.0,2.0,3.0,2058.0
0,185.42,182.88,2.3,1.83,0.0,0.43,0.49,1.3,0.28,1.31,0.43,83.99000000000001,37.0,5.0,5.0,2718.0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,182.88,186.350728762539,2.2,2.11,1.0,0.38,0.54,0.0,0.28,0.88,0.44,93.07000000000001,46.0,0.0,5.0,1858.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,182.88,186.350728762539,2.33,0.99,0.0,0.36,0.51,1.3,0.29,1.6,0.33,83.99000000000001,45.0,2.0,7.0,1930.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,187.96,185.42000000000002,1.89,2.11,1.0,0.5,0.63,0.3,0.4,0.19,0.78,104.42,43.0,28.0,10.0,7821.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,177.8,182.78394970727697,5.05,4.95,0.0,0.52,0.54,1.6,0.5,1.55,1.0,90.8,48.0,0.0,2.0,582.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,185.42,188.13411829017005,1.36,2.3,0.0,0.32,0.72,0.0,0.5,0.39,0.88,90.8,49.0,8.0,7.0,4474.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,180.34,184.567339234908,1.15,1.66,0.0,0.48,0.57,1.2,0.48,2.41,0.58,93.07000000000001,39.0,8.0,4.0,3630.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,175.26,181.0005601796459,2.64,3.52,0.0,0.48,0.51,0.0,0.25,0.33,0.78,83.99000000000001,41.0,5.0,6.0,1769.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,172.72,179.2171706520149,0.0,4.88,0.0,0.87,0.0,0.0,0.0,0.0,0.5,83.99000000000001,48.0,0.0,1.0,86.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,190.5,191.70089734543214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.86800000000001,48.0,0.0,1.0,224.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,185.42,188.13411829017005,1.39,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,83.99000000000001,41.0,0.0,1.0,173.0
0,175.26,181.0005601796459,1.55,0.65,0.0,0.41,0.44,0.9,0.7,2.47,0.43,77.18,41.0,8.0,8.0,4093.0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0
0,182.88,186.350728762539,2.03,1.26,1.0,0.41,0.51,1.7,0.31,1.26,0.48,83.99000000000001,48.0,26.0,15.0,14441.0,175.26,181.0005601796459,2.45,0.06,1.0,0.1,0.32,0.0,0.0,0.0,0.0,86.26,48.0,0.0,1.0,128.0
0,180.34,184.567339234908,3.26,1.0,0.0,0.27,0.36,1.7,0.4,0.84,0.16,77.18,44.0,0.0,3.0,627.0,175.26,181.0005601796459,1.53,3.4,0.0,0.69,0.68,2.0,0.66,4.0,0.5,77.18,44.0,1.0,0.0,300.0
0,190.5,191.70089734543214,2.14,1.84,0.0,0.56,0.48,0.8,1.0,0.4,0.53,113.046,51.0,14.0,16.0,8186.0,190.5,191.70089734543214,1.1,0.75,0.0,0.39,0.46,0.8,1.0,3.0,0.0,97.61,39.0,0.0,1.0,300.0
0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0,180.34,187.96,2.55,3.38,0.0,0.38,0.6,0.2,0.46,2.85,0.58,65.83,27.0,4.0,3.0,1394.0
0,177.8,187.96,3.04,3.17,0.0,0.5,0.52,2.7,0.37,2.66,0.58,65.83,28.0,9.0,7.0,2539.0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0
0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0,175.26,187.96,4.55,5.82,1.0,0.47,0.57,0.0,0.62,0.92,0.73,77.18,29.0,9.0,1.0,1878.0
0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0,175.26,182.88,3.24,4.81,1.0,0.5,0.58,1.4,0.36,1.66,0.65,70.37,28.0,13.0,5.0,3563.0
0,172.72,180.34,2.58,2.79,0.0,0.42,0.6,0.5,0.36,1.34,0.64,65.83,31.0,12.0,12.0,5813.0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0
0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0,180.34,185.42000000000002,5.0,4.22,0.0,0.32,0.5,0.5,0.39,2.81,0.71,65.83,24.0,1.0,3.0,1127.0
0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0,177.8,182.88,2.69,2.62,0.0,0.42,0.57,1.1,0.52,0.78,0.6,65.83,30.0,11.0,6.0,3761.0
0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0,172.72,170.18,2.83,3.84,0.0,0.35,0.67,0.0,0.28,0.72,0.73,65.83,27.0,2.0,2.0,703.0
0,177.8,175.26,4.79,2.77,0.0,0.24,0.52,0.5,0.26,0.3,0.42,65.83,38.0,6.0,10.0,4141.0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0
0,185.42,187.96,3.88,3.0,0.0,0.33,0.59,1.8,0.36,0.6,0.38,65.83,33.0,10.0,9.0,4505.0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0
0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0,193.04,193.04,9.93,4.43,1.0,0.27,0.46,0.0,0.0,0.0,0.0,65.83,27.0,0.0,1.0,147.0
0,172.72,177.8,3.07,3.67,0.0,0.46,0.63,0.6,0.51,1.3,0.55,65.83,34.0,14.0,6.0,4600.0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0
0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0,172.72,175.26,8.24,1.87,0.0,0.26,0.52,0.0,0.0,0.0,0.0,65.83,29.0,0.0,2.0,397.0
0,167.64000000000001,167.64000000000001,2.8,4.32,0.0,0.46,0.57,1.3,0.43,4.16,0.91,65.83,31.0,9.0,4.0,3127.0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0
0,172.72,180.34,2.55,2.58,0.0,0.42,0.57,1.1,0.31,1.67,0.45,65.83,35.0,12.0,5.0,4149.0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0
0,180.34,175.26,3.74,5.67,0.0,0.43,0.67,0.6,0.8,0.32,0.83,65.83,26.0,13.0,3.0,4003.0,172.72,172.72,4.91,3.25,0.0,0.45,0.5,0.0,0.28,0.7,0.86,65.83,35.0,3.0,3.0,1064.0
0,177.8,180.34,2.11,2.62,0.0,0.48,0.64,1.4,0.4,1.95,0.54,70.37,39.0,15.0,8.0,6039.0,175.26,181.0005601796459,4.0,0.0,0.0,0.0,0.38,16.4,0.0,0.0,0.0,70.37,38.0,0.0,1.0,165.0
0,175.26,187.96,3.03,3.34,0.0,0.37,0.54,1.1,0.11,0.36,0.6,70.37,32.0,3.0,2.0,976.0,182.88,180.34,2.3,1.64,0.0,0.41,0.51,1.4,0.36,4.09,0.25,70.37,30.0,1.0,3.0,480.0
0,175.26,187.96,3.03,3.34,0.0,0.37,0.54,1.1,0.11,0.36,0.6,70.37,32.0,3.0,2.0,976.0,177.8,182.88,2.87,3.64,1.0,0.47,0.6,0.8,0.27,1.45,0.75,70.37,28.0,8.0,2.0,2277.0
0,175.26,187.96,3.03,3.34,0.0,0.37,0.54,1.1,0.11,0.36,0.6,70.37,32.0,3.0,2.0,976.0,175.26,177.8,2.96,2.91,1.0,0.53,0.57,0.7,0.32,2.99,0.83,70.37,28.0,5.0,2.0,1522.0
0,180.34,190.5,1.62,3.05,0.0,0.44,0.62,1.1,0.62,5.32,0.55,70.37,29.0,5.0,5.0,2076.0,175.26,187.96,3.03,3.34,0.0,0.37,0.54,1.1,0.11,0.36,0.6,70.37,32.0,3.0,2.0,976.0
0,175.26,182.88,3.24,4.81,1.0,0.5,0.58,1.4,0.36,1.66,0.65,70.37,28.0,13.0,5.0,3563.0,175.26,187.96,3.03,3.34,0.0,0.37,0.54,1.1,0.11,0.36,0.6,70.37,32.0,3.0,2.0,976.0
0,180.34,184.567339234908,1.33,2.71,0.0,0.6,0.52,0.0,0.0,0.0,0.55,83.99000000000001,47.0,1.0,2.0,486.0,187.96,189.9175078178011,0.61,4.86,0.0,0.62,0.66,1.3,1.0,1.3,0.2,83.99000000000001,38.0,2.0,3.0,692.0
0,175.26,181.0005601796459,1.66,0.88,0.0,0.4,0.49,1.9,0.41,1.82,0.05,82.174,41.0,18.0,13.0,6145.0,180.34,184.567339234908,1.33,2.71,0.0,0.6,0.52,0.0,0.0,0.0,0.55,83.99000000000001,47.0,1.0,2.0,486.0
0,177.8,185.42000000000002,3.62,3.1,0.0,0.41,0.57,1.0,0.67,2.29,0.92,77.18,42.0,14.0,6.0,4318.0,180.34,184.567339234908,1.33,2.71,0.0,0.6,0.52,0.0,0.0,0.0,0.55,83.99000000000001,47.0,1.0,2.0,486.0
0,190.5,190.5,2.96,3.49,0.0,0.58,0.51,1.1,0.3,1.66,0.54,83.99000000000001,36.0,6.0,6.0,2487.0,185.42,185.42000000000002,2.5,3.5,0.0,0.42,0.55,0.0,0.5,3.0,1.0,93.07000000000001,29.0,2.0,0.0,600.0
0,185.42,185.42000000000002,2.5,3.5,0.0,0.42,0.55,0.0,0.5,3.0,1.0,93.07000000000001,29.0,2.0,0.0,600.0,185.42,187.96,1.75,1.0,1.0,0.54,0.33,0.0,0.0,0.0,0.5,93.07000000000001,27.0,1.0,2.0,599.0
0,180.34,187.96,3.71,1.44,0.0,0.41,0.5,2.2,0.36,1.97,0.16,65.83,29.0,4.0,4.0,1400.0,172.72,175.26,2.1,2.04,1.0,0.3,0.59,0.2,0.46,2.27,0.66,61.29,37.0,4.0,2.0,1653.0
0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0,172.72,175.26,2.1,2.04,1.0,0.3,0.59,0.2,0.46,2.27,0.66,61.29,37.0,4.0,2.0,1653.0
0,172.72,175.26,2.1,2.04,1.0,0.3,0.59,0.2,0.46,2.27,0.66,61.29,37.0,4.0,2.0,1653.0,175.26,172.72,1.82,2.13,1.0,0.43,0.59,0.3,0.28,2.0,0.5,65.83,40.0,2.0,1.0,900.0
0,172.72,175.26,2.1,2.04,1.0,0.3,0.59,0.2,0.46,2.27,0.66,61.29,37.0,4.0,2.0,1653.0,160.02,170.3002230138597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.83,38.0,1.0,1.0,600.0
0,167.64000000000001,170.18,2.59,2.72,0.0,0.43,0.58,0.6,0.44,1.18,0.65,65.83,35.0,7.0,4.0,3300.0,172.72,175.26,2.1,2.04,1.0,0.3,0.59,0.2,0.46,2.27,0.66,61.29,37.0,4.0,2.0,1653.0
0,172.72,175.26,2.1,2.04,1.0,0.3,0.59,0.2,0.46,2.27,0.66,61.29,37.0,4.0,2.0,1653.0,170.18,175.26,1.99,2.43,1.0,0.36,0.72,1.5,0.52,2.56,0.57,65.83,40.0,3.0,3.0,1516.0
0,182.88,186.350728762539,1.92,0.31,1.0,0.24,0.39,0.0,0.2,1.15,0.0,99.88000000000001,55.0,2.0,6.0,2440.0,177.8,182.78394970727697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.99000000000001,59.0,2.0,0.0,857.0
0,182.88,186.350728762539,1.92,0.31,1.0,0.24,0.39,0.0,0.2,1.15,0.0,99.88000000000001,55.0,2.0,6.0,2440.0,177.8,182.78394970727697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.99000000000001,59.0,2.0,0.0,857.0
0,182.88,186.350728762539,1.92,0.31,1.0,0.24,0.39,0.0,0.2,1.15,0.0,99.88000000000001,55.0,2.0,6.0,2440.0,190.5,191.70089734543214,0.89,0.28,1.0,0.41,0.28,0.4,0.77,2.92,0.0,120.76400000000001,49.0,10.0,5.0,3800.0
0,182.88,186.350728762539,1.92,0.31,1.0,0.24,0.39,0.0,0.2,1.15,0.0,99.88000000000001,55.0,2.0,6.0,2440.0,180.34,184.567339234908,1.44,2.44,1.0,0.53,0.6,0.2,0.6,0.58,0.45,83.99000000000001,48.0,7.0,4.0,1973.0
0,182.88,186.350728762539,1.92,0.31,1.0,0.24,0.39,0.0,0.2,1.15,0.0,99.88000000000001,55.0,2.0,6.0,2440.0,172.72,179.2171706520149,0.97,1.59,0.0,0.49,0.63,0.5,0.66,1.19,0.5,93.07000000000001,44.0,18.0,8.0,8726.0
0,185.42,188.13411829017005,1.13,0.88,1.0,0.41,0.37,0.8,0.0,0.0,0.66,79.45,51.0,13.0,2.0,5011.0,182.88,186.350728762539,1.92,0.31,1.0,0.24,0.39,0.0,0.2,1.15,0.0,99.88000000000001,55.0,2.0,6.0,2440.0
0,182.88,186.350728762539,1.92,0.31,1.0,0.24,0.39,0.0,0.2,1.15,0.0,99.88000000000001,55.0,2.0,6.0,2440.0,185.42,190.5,2.62,1.88,0.0,0.52,0.4,0.8,0.4,3.89,0.5,93.07000000000001,53.0,16.0,10.0,5831.0
0,182.88,186.350728762539,1.92,0.31,1.0,0.24,0.39,0.0,0.2,1.15,0.0,99.88000000000001,55.0,2.0,6.0,2440.0,190.5,191.70089734543214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.15,55.0,0.0,1.0,138.0
0,165.1,167.64000000000001,2.45,3.6,0.0,0.45,0.62,0.0,0.44,2.0,0.55,56.75,27.0,7.0,1.0,2258.0,175.26,187.96,2.96,1.65,0.0,0.53,0.41,2.6,0.44,1.03,0.55,61.29,30.0,1.0,5.0,1401.0
0,175.26,187.96,2.96,1.65,0.0,0.53,0.41,2.6,0.44,1.03,0.55,61.29,30.0,1.0,5.0,1401.0,172.72,170.18,3.81,3.33,1.0,0.39,0.44,0.0,0.0,0.0,0.5,61.29,29.0,0.0,3.0,801.0
0,170.18,172.72,2.93,3.06,0.0,0.41,0.62,0.1,0.6,1.94,0.82,61.29,38.0,6.0,7.0,3567.0,175.26,187.96,2.96,1.65,0.0,0.53,0.41,2.6,0.44,1.03,0.55,61.29,30.0,1.0,5.0,1401.0
0,167.64000000000001,167.64000000000001,2.46,2.58,0.0,0.41,0.64,0.4,0.4,0.77,0.72,56.75,32.0,3.0,4.0,1910.0,175.26,187.96,2.96,1.65,0.0,0.53,0.41,2.6,0.44,1.03,0.55,61.29,30.0,1.0,5.0,1401.0
0,175.26,187.96,2.96,1.65,0.0,0.53,0.41,2.6,0.44,1.03,0.55,61.29,30.0,1.0,5.0,1401.0,172.72,172.72,2.82,3.05,1.0,0.49,0.35,6.1,0.0,0.0,0.5,61.29,31.0,1.0,4.0,1020.0
0,175.26,187.96,2.96,1.65,0.0,0.53,0.41,2.6,0.44,1.03,0.55,61.29,30.0,1.0,5.0,1401.0,172.72,180.34,2.9,3.85,1.0,0.49,0.48,0.6,0.33,1.24,0.6,61.29,35.0,2.0,3.0,849.0
